glgl1400_neutralino1100,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.6949970286858338,0.058837890625,0.00830078125,0.0029296875
glgl1400_neutralino1100,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.6831144677239688,0.0693359375,0.014404296875,0.002197265625
glgl1400_neutralino1100,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.6873641377197961,0.05908203125,0.011474609375,0.002197265625
glgl1400_neutralino1100,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.6975640957192649,0.0625,0.009521484375,0.002197265625
glgl1600_neutralino800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.7144348697043769,0.06378428637842863,0.013575081357508135,0.004649000464900047
glgl1600_neutralino800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.7015799026525045,0.06787540678754068,0.01887494188749419,0.003812180381218038
glgl1600_neutralino800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.7140928331530622,0.05430032543003254,0.014504881450488146,0.004463040446304045
glgl1600_neutralino800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.7347919504463737,0.06108786610878661,0.010506741050674106,0.001487680148768015
monojet_Zp2000.0_DM_50,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.6485513027677436,0.01504424778761062,0.005309734513274336,0.0017699115044247787
monojet_Zp2000.0_DM_50,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.61512609555572,0.016814159292035398,0.002654867256637168,0.0017699115044247787
monojet_Zp2000.0_DM_50,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.624108588561888,0.017699115044247787,0.006194690265486726,0.0017699115044247787
monojet_Zp2000.0_DM_50,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.6893603892334447,0.03185840707964602,0.006194690265486726,0.0008849557522123894
monotop_200_A,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.7252520336165503,0.0392156862745098,0.011385199240986717,0.0018975332068311196
monotop_200_A,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.712259171314526,0.04174573055028463,0.005060088551549652,0.001265022137887413
monotop_200_A,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.7160370215204662,0.04174573055028463,0.012017710309930424,0.002530044275774826
monotop_200_A,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.72304562746861,0.05945604048070841,0.02024035420619861,0.007590132827324478
sqsq1_sq1400_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.7831319135731433,0.12843590367307225,0.024811481391388956,0.0072974945268791044
sqsq1_sq1400_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.7782573207843426,0.11165166626125031,0.030406227195329604,0.010216492337630747
sqsq1_sq1400_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.7773333314859718,0.11797616151787886,0.03064947701289224,0.008027243979567016
sqsq1_sq1400_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.7754555244357155,0.12113840914619314,0.027730479202140598,0.006567745074191195
sqsq_sq1800_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.7555038415623424,0.029411764705882353,0.006024096385542169,0.002126151665485471
sqsq_sq1800_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.7242563490312702,0.029411764705882353,0.004961020552799433,0.0010630758327427356
sqsq_sq1800_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.7385926439063405,0.026222537207654145,0.0038979447200566974,0.001417434443656981
sqsq_sq1800_neut800,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.7839563613632611,0.07866761162296244,0.006732813607370659,0.001417434443656981
stlp_st1000,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.9649892863196673,0.5735178310271122,0.18551018112273596,0.11058611767352908
stlp_st1000,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.9624987127317288,0.5684553943075712,0.17178535268309147,0.12048599392507593
stlp_st1000,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.9668884452567762,0.5870176622792215,0.267859151760603,0.07796152548093149
stlp_st1000,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.952122063353521,0.44110698616267296,0.17234784565192934,0.07289908876139048
stop2b1000_neutralino300,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_1,0.8588569169629833,0.11510791366906475,0.025747822794396063,0.005679666792881484
stop2b1000_neutralino300,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_2,0.8528937131992161,0.08065126845891708,0.017985611510791366,0.007004922377887164
stop2b1000_neutralino300,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,L_sc,0.8524802785001635,0.09295721317682695,0.02555850056796668,0.005301022340022719
stop2b1000_neutralino300,ld20_lr1e-5_bs100_epoch2000_enc512,chan1,F_sc,0.8638496354952719,0.1472926921620598,0.042976145399469895,0.008330177962892843
