pp23mt_50,Fixed-MSE4-z5,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z8,MSE,2a,0.61,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z13,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z21,MSE,2a,0.60,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z34,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z55,MSE,2a,0.57,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z89,MSE,2a,0.56,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z144,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z233,MSE,2a,0.56,0.01,0.00,0.00
pp23mt_50,Fixed-MSE4-z377,MSE,2a,0.54,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z5,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z8,MSE,2a,0.61,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z13,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z21,MSE,2a,0.60,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z34,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z55,MSE,2a,0.57,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z89,MSE,2a,0.56,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z144,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z233,MSE,2a,0.56,0.01,0.00,0.00
pp23mt_50,Fixed-MSE10-z377,MSE,2a,0.54,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z5,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z8,MSE,2a,0.61,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z13,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z21,MSE,2a,0.60,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z34,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z55,MSE,2a,0.57,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z89,MSE,2a,0.56,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z144,MSE,2a,0.59,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z233,MSE,2a,0.56,0.01,0.00,0.00
pp23mt_50,Fixed-MSE25-z377,MSE,2a,0.54,0.01,0.00,0.00
chaneut_cha300_neut100,Fixed-combined-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-combined-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-combined-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-combined-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-combined-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-combined-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-combined-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-combined-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-combined-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-combined-z377,MSE,2a,0.63,0.10,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE0-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE0-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE0-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE0-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE0-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE0-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE0-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE0-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE0-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE0-z377,MSE,2a,0.63,0.10,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE1-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE1-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE1-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE1-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE1-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE1-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE1-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE1-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE1-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE1-z377,MSE,2a,0.63,0.10,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE2-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE2-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE2-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE2-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE2-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE2-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE2-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE2-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE2-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE2-z377,MSE,2a,0.63,0.10,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE3-z5,MSE,2a,0.64,0.08,0.02,0.00
chaneut_cha300_neut100,Fixed-MSE3-z8,MSE,2a,0.61,0.06,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE3-z13,MSE,2a,0.63,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE3-z21,MSE,2a,0.62,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE3-z34,MSE,2a,0.62,0.08,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE3-z55,MSE,2a,0.61,0.08,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE3-z89,MSE,2a,0.62,0.09,0.01,0.00
chaneut_cha300_neut100,Fixed-MSE3-z144,MSE,2a,0.61,0.07,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE3-z233,MSE,2a,0.61,0.09,0.00,0.00
chaneut_cha300_neut100,Fixed-MSE3-z377,MSE,2a,0.63,0.10,0.02,0.00
