stop2b1000_neutralino300,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.5810463887804002,0.048655812192351384,0.0003786444528587656,0.0001893222264293828
glgl1400_neutralino1100,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.5689538999946018,0.002685546875,0.0,0.0
monojet_Zp2000.0_DM_50.0,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.6513531117645527,0.0,0.0,0.0
glgl1600_neutralino800,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.6650422296327536,0.002603440260344026,0.0,0.0
monotop_200_A,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.5562999079922155,0.015180265654648957,0.0,0.0
stlp_st1000,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.5829311517797634,0.28068399145010686,0.0015749803127460907,0.0
sqsq_sq1800_neut800,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.7589107649278714,0.002834868887313962,0.0,0.0
sqsq1_sq1400_neut800,30_0.0001_1000_0.0001_0.001_100_10_4,chan1,0.5838826990983403,0.007540744344441742,0.0,0.0
stop2b1000_neutralino300,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.6149835756626599,0.06777735706171904,0.0007572889057175312,0.0
glgl1400_neutralino1100,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.5677828194575347,0.043212890625,0.000244140625,0.0
monojet_Zp2000.0_DM_50.0,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.6598927550471069,0.01592920353982301,0.0,0.0
glgl1600_neutralino800,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.6618169988545604,0.05234774523477452,9.298000929800093e-05,9.298000929800093e-05
monotop_200_A,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.5686405919965778,0.02530044275774826,0.0006325110689437065,0.0
stlp_st1000,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.6435119701649885,0.11351108111148611,0.0013499831252109348,0.0
sqsq_sq1800_neut800,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.7851534363355107,0.06874557051736357,0.0,0.0
sqsq1_sq1400_neut800,20_0.0001_1000_0.001_0.0001_100_10_4,chan1,0.5557693617865928,0.06202870347847239,0.0,0.0
stop2b1000_neutralino300,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.6256238445346937,0.06777735706171904,0.007194244604316547,0.0017039000378644452
glgl1400_neutralino1100,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.5626284647702536,0.002685546875,0.0,0.0
monojet_Zp2000.0_DM_50.0,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.6452421904792991,0.0017699115044247787,0.0,0.0
glgl1600_neutralino800,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.6521032011685816,0.00297536029753603,0.00018596001859600187,9.298000929800093e-05
monotop_200_A,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.563264425092797,0.017710309930423784,0.0018975332068311196,0.0
stlp_st1000,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.6346820832231077,0.2837214534818315,0.1007987400157498,0.059961750478119025
sqsq_sq1800_neut800,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.7952840740397236,0.001771793054571226,0.00035435861091424523,0.0
sqsq1_sq1400_neut800,20_0.0001_500_0.001_0.001_50_20_16,chan1,0.5665400058048793,0.04402821697883726,0.008756993432254926,0.0021892483580637314
stop2b1000_neutralino300,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.6703276668425213,0.03710715638015903,0.0026505111700113595,0.0003786444528587656
glgl1400_neutralino1100,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.5707090988597302,0.021728515625,0.000732421875,0.0
monojet_Zp2000.0_DM_50.0,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.6130799426693776,0.008849557522123894,0.0008849557522123894,0.0
glgl1600_neutralino800,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.6607154511969011,0.0298465829846583,0.0011157601115760112,0.0
monotop_200_A,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.5602411497544593,0.013915243516761544,0.0006325110689437065,0.0
stlp_st1000,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.6288188523209546,0.2918213522330971,0.10507368657891776,0.03172460344245697
sqsq_sq1800_neut800,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.7504940820176316,0.017363571934798015,0.0,0.0
sqsq1_sq1400_neut800,20_0.0001_1000_0.001_0.001_100_10_16,chan1,0.5713843385843942,0.06202870347847239,0.007540744344441742,0.00048649963512527365
stop2b1000_neutralino300,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.5899565190866661,0.029155622870124954,0.0003786444528587656,0.0
glgl1400_neutralino1100,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.5610752783378659,0.009521484375,0.0,0.0
monojet_Zp2000.0_DM_50.0,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.6496877513844088,0.007079646017699115,0.0,0.0
glgl1600_neutralino800,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.6566777381856318,0.016643421664342167,0.0,0.0
monotop_200_A,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.5537730972923335,0.01265022137887413,0.0,0.0
stlp_st1000,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.693444819497532,0.29665879176510296,0.0005624929688378895,0.0
sqsq_sq1800_neut800,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.7376888631800541,0.01913536498936924,0.0,0.0
sqsq1_sq1400_neut800,30_0.0001_500_0.0001_0.0001_50_10_4,chan1,0.600413709804569,0.04378496716127463,0.0,0.0
stop2b1000_neutralino300,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.6484989794242388,0.045626656569481255,0.003218477849299508,0.0005679666792881485
glgl1400_neutralino1100,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.577836548404381,0.025390625,0.0009765625,0.000244140625
monojet_Zp2000.0_DM_50.0,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.6704656191860092,0.008849557522123894,0.0008849557522123894,0.0
glgl1600_neutralino800,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.6959524155408973,0.03533240353324035,0.0018596001859600185,9.298000929800093e-05
monotop_200_A,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.5563225430234655,0.015812776723592662,0.0006325110689437065,0.0
stlp_st1000,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.6025558431511716,0.18168522893463832,0.10068624142198222,0.04499943750703116
sqsq_sq1800_neut800,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.805009868735935,0.020907158043940468,0.00035435861091424523,0.0
sqsq1_sq1400_neut800,20_0.0001_1000_0.001_0.001_100_30_16,chan1,0.6454703298649915,0.07078569691072732,0.006567745074191195,0.0019459985405010946
stop2b1000_neutralino300,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.6104936672294212,0.025369178341537298,0.0007572889057175312,0.0001893222264293828
glgl1400_neutralino1100,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.5707182289143838,0.00830078125,0.0,0.0
monojet_Zp2000.0_DM_50.0,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.6412708384376289,0.006194690265486726,0.0,0.0
glgl1600_neutralino800,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.6932652871947765,0.013203161320316133,0.0,0.0
monotop_200_A,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.5569905200709238,0.009487666034155597,0.0006325110689437065,0.0006325110689437065
stlp_st1000,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.6254800380754613,0.2786590167622905,0.004724940938238272,0.002249971875351558
sqsq_sq1800_neut800,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.7776357611715279,0.013465627214741318,0.0,0.0
sqsq1_sq1400_neut800,20_0.0001_500_0.0001_0.001_100_10_4,chan1,0.5724063364697936,0.03648747263439552,0.0,0.0
stop2b1000_neutralino300,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.6152124479288745,0.031238167360848165,0.0007572889057175312,0.0
glgl1400_neutralino1100,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.5618932788025526,0.008544921875,0.0,0.0
monojet_Zp2000.0_DM_50.0,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.6394071800448449,0.007079646017699115,0.0,0.0
glgl1600_neutralino800,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.6773605181025488,0.01506276150627615,0.0,0.0
monotop_200_A,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.5541898446876586,0.010752688172043012,0.0,0.0
stlp_st1000,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.6340167926223907,0.3319833502081224,0.002474969062886714,0.0001124985937675779
sqsq_sq1800_neut800,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.7466474240847185,0.01700921332388377,0.0,0.0
sqsq1_sq1400_neut800,30_0.0001_500_0.001_0.0001_50_30_8,chan1,0.584350204601159,0.042568718073461444,0.0,0.0
stop2b1000_neutralino300,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.6760788277681108,0.07610753502461189,0.000946611132146914,0.0001893222264293828
glgl1400_neutralino1100,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.5587195532624364,0.007568359375,0.0,0.0
monojet_Zp2000.0_DM_50.0,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.6338069913115764,0.0035398230088495575,0.0,0.0
glgl1600_neutralino800,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.68350997429712,0.008368200836820083,0.0,0.0
monotop_200_A,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.5513447999182836,0.026565464895635674,0.0,0.0
stlp_st1000,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.6453627661042256,0.3038587017662279,0.0005624929688378895,0.0002249971875351558
sqsq_sq1800_neut800,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.8134903127034823,0.014174344436569808,0.0,0.0
sqsq1_sq1400_neut800,30_0.0001_1000_0.001_0.0001_50_20_16,chan1,0.5775909169048561,0.04743371442471418,0.0,0.0
stop2b1000_neutralino300,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.610543382102317,0.06739871260886028,0.011737978038621734,0.0041650889814464215
glgl1400_neutralino1100,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.5486001927866322,0.011962890625,0.000244140625,0.0
monojet_Zp2000.0_DM_50.0,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.6350317743695428,0.0035398230088495575,0.0,0.0
glgl1600_neutralino800,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.6668687578638682,0.017666201766620176,0.00037192003719200374,0.00018596001859600187
monotop_200_A,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.5689348031072686,0.01265022137887413,0.001265022137887413,0.001265022137887413
stlp_st1000,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.6244485768686283,0.3809202384970188,0.12172347845651929,0.0651366857914276
sqsq_sq1800_neut800,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.7932575180060465,0.011339475549255847,0.0,0.0
sqsq1_sq1400_neut800,30_0.0001_1000_0.001_0.001_50_20_16,chan1,0.56852160769652,0.11043541717343712,0.01994648504013622,0.004621746533690099
stop2b1000_neutralino300,20_0.0001_500_0.001_0.001_50_10_4,chan1,0.6389280509954296,0.042786823173040514,0.000946611132146914,0.0
glgl1400_neutralino1100,20_0.0001_500_0.001_0.001_50_10_4,chan1,0.5666017539917829,0.0029296875,0.0,0.0
monojet_Zp2000.0_DM_50.0,20_0.0001_500_0.001_0.001_50_10_4,chan1,0.6497438590416994,0.0008849557522123894,0.0,0.0
glgl1600_neutralino800,20_0.0001_500_0.001_0.001_50_10_4,chan1,0.6716323391843367,0.004556020455602046,0.0,0.0
monotop_200_A,20_0.0001_500_0.001_0.001_50_10_4,chan1,0.5497683652271702,0.006957621758380772,0.0006325110689437065,0.0
